iso3,country,related_ccra_indicator,indicator_name,rank,dataset_id,dataset_name,publisher,granularity_class,authoritative_tier,confidence_level,horizons_covered,role
CRI,Costa Rica,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),3,CRI-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-037,Total precipitation,1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-037,Total precipitation,2,CRI-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-038,Urban infrastructure social vulnerability,1,CRI-A001,INEC Censo 2011 + Estimaciones de población y vivienda 2022 (distrito) / proyecciones 2000–2050,Instituto Nacional de Estadística y Censos (INEC),neighborhood_or_small_area,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-038,Urban infrastructure social vulnerability,2,CRI-A018,"IGN / MOPT / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / MOPT / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
CRI,Costa Rica,CCRA-038,Urban infrastructure social vulnerability,3,CRI-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-038,Urban infrastructure social vulnerability,4,CRI-A002,PNUD–UCR–SINIRUBE Atlas de Desarrollo Humano Cantonal (IDH / IPM cantonal),PNUD / UCR / SINIRUBE,city_or_municipality,Research/NGO,High,present,primary_mapping
CRI,Costa Rica,CCRA-040,Waste Collection,1,CRI-A022,Ministerio de Salud / municipal solid-waste service statistics,Ministerio de Salud / municipalidades,city_or_municipality,Secondary official,Medium,present,primary_mapping
CRI,Costa Rica,CCRA-041,Water security index,1,CRI-A010,IMN climate observations + proyecciones regionalizadas (RCP/SSP) / análisis de riesgo hidrometeorológico,Instituto Meteorológico Nacional (IMN) / DCC-MINAE,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
CRI,Costa Rica,CCRA-041,Water security index,2,CRI-A021,AyA / ASADAS / SENARA–SINIGIRH water security & aquifer vulnerability,AyA / ASADAS / SENARA / DA,other_or_mixed,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-001,Age Distribution,1,ARG-A001,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-001,Age Distribution,2,ARG-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-001,Age Distribution,3,ARG-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-002,Agricultural GDP share,1,ARG-A014,INDEC Censo Nacional Agropecuario 2018 + MAGyP land use / irrigation statistics,"INDEC / Ministerio de Agricultura, Ganadería y Pesca",state_or_province,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-002,Agricultural GDP share,2,ARG-A018,INDEC Cuentas Nacionales / provincial GVA by industry (agro & industry shares),INDEC,national,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-003,Agricultural establishment density,1,ARG-A014,INDEC Censo Nacional Agropecuario 2018 + MAGyP land use / irrigation statistics,"INDEC / Ministerio de Agricultura, Ganadería y Pesca",state_or_province,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-004,Agricultural land area,1,ARG-A014,INDEC Censo Nacional Agropecuario 2018 + MAGyP land use / irrigation statistics,"INDEC / Ministerio de Agricultura, Ganadería y Pesca",state_or_province,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-005,Areas of global conservation value,1,ARG-A016,SIB / APN áreas protegidas + WDPA Argentina,Administración de Parques Nacionales / Ambiente / UNEP-WCMC,facility_or_asset,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-005,Areas of global conservation value,2,ARG-A017,Biodiversity Intactness Index + KBAs (Argentina),NHM / BirdLife,modeled_grid,Research/NGO,Medium,present,primary_mapping
ARG,Argentina,CCRA-006,Biodiversity Intactness Index (BII),1,ARG-A017,Biodiversity Intactness Index + KBAs (Argentina),NHM / BirdLife,modeled_grid,Research/NGO,Medium,present,primary_mapping
ARG,Argentina,CCRA-007,Confirmed disease cases,1,ARG-A005,Ministerio de Salud / provincial health open data + OSM healthcare POIs,Ministerio de Salud / provincias / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-008,Dependence on large-scale irrigation,1,ARG-A014,INDEC Censo Nacional Agropecuario 2018 + MAGyP land use / irrigation statistics,"INDEC / Ministerio de Agricultura, Ganadería y Pesca",state_or_province,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-009,Electricity consumption,1,ARG-A020,CAMMESA / Secretaría de Energía generation & SESCO; WRI Global Power Plant Database,CAMMESA / Secretaría de Energía / WRI,facility_or_asset,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-009,Electricity consumption,2,ARG-A021,Balance Energético Nacional (BEN) / CAMMESA demand; ENRE–ENARGAS; census energy proxies,Secretaría de Energía / CAMMESA / reguladores,other_or_mixed,Primary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-010,Energy poverty,1,ARG-A001,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-010,Energy poverty,2,ARG-A002,INDEC NBI / EPH poverty & income indicators (aglomerados + census NBI at radio),INDEC,neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-010,Energy poverty,3,ARG-A021,Balance Energético Nacional (BEN) / CAMMESA demand; ENRE–ENARGAS; census energy proxies,Secretaría de Energía / CAMMESA / reguladores,other_or_mixed,Primary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-011,Flood Threat Index,1,ARG-A006,INA / provincial flood hazard & floodplain studies + CABA/AMBA inundación open layers,Instituto Nacional del Agua (INA) / provincias / CABA,other_or_mixed,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-011,Flood Threat Index,2,ARG-A007,SINAGIR / Defensa Civil risk inventories & municipal risk maps (flood/landslide where published),SINAGIR / municipios,city_or_municipality,Secondary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-011,Flood Threat Index,3,ARG-A029,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-011,Flood Threat Index,4,ARG-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-011,Flood Threat Index,5,ARG-A028,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — present+SSP,Open Earth Foundation,modeled_grid,OEF derived screening,Medium,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-012,Food production and marketing,1,ARG-A014,INDEC Censo Nacional Agropecuario 2018 + MAGyP land use / irrigation statistics,"INDEC / Ministerio de Agricultura, Ganadería y Pesca",state_or_province,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-013,Forest cover,1,ARG-A015,UMSEF / Dirección de Bosques monitores + Hansen GFC + ESA WorldCover,MAGyP / UMD / ESA,modeled_grid,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-014,Forest loss,1,ARG-A015,UMSEF / Dirección de Bosques monitores + Hansen GFC + ESA WorldCover,MAGyP / UMD / ESA,modeled_grid,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-015,Health and basic services access,1,ARG-A001,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-015,Health and basic services access,2,ARG-A002,INDEC NBI / EPH poverty & income indicators (aglomerados + census NBI at radio),INDEC,neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-015,Health and basic services access,3,ARG-A005,Ministerio de Salud / provincial health open data + OSM healthcare POIs,Ministerio de Salud / provincias / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-016,Health facility density,1,ARG-A005,Ministerio de Salud / provincial health open data + OSM healthcare POIs,Ministerio de Salud / provincias / OSM,facility_or_asset,Secondary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-017,Households in hazard-prone areas,1,ARG-A003,INDEC Portal Geoestadístico — radios/fracciones/departamentos + IGN administrative boundaries,INDEC / Instituto Geográfico Nacional (IGN),neighborhood_or_small_area,Primary official,High,n/a,primary_mapping
ARG,Argentina,CCRA-017,Households in hazard-prone areas,2,ARG-A006,INA / provincial flood hazard & floodplain studies + CABA/AMBA inundación open layers,Instituto Nacional del Agua (INA) / provincias / CABA,other_or_mixed,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-017,Households in hazard-prone areas,3,ARG-A013,SEGEMAR geological hazard / landslide inventories + provincial susceptibility (Andes/Sierras),SEGEMAR / provincias,other_or_mixed,Primary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-017,Households in hazard-prone areas,4,ARG-A019,"IGN / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
ARG,Argentina,CCRA-017,Households in hazard-prone areas,5,ARG-A007,SINAGIR / Defensa Civil risk inventories & municipal risk maps (flood/landslide where published),SINAGIR / municipios,city_or_municipality,Secondary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-018,Inadequate Sanitation,1,ARG-A001,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-019,Inadequate water access,1,ARG-A001,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-019,Inadequate water access,2,ARG-A022,INA / AySA & provincial water utilities performance; Water Security / drought indicators,INA / AySA / provincial operators / Ambiente,city_or_municipality,Secondary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-020,Income,1,ARG-A001,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-020,Income,2,ARG-A002,INDEC NBI / EPH poverty & income indicators (aglomerados + census NBI at radio),INDEC,neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-020,Income,3,ARG-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-021,Industrial GDP share,1,ARG-A018,INDEC Cuentas Nacionales / provincial GVA by industry (agro & industry shares),INDEC,national,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-022,Landslide Susceptibility,1,ARG-A013,SEGEMAR geological hazard / landslide inventories + provincial susceptibility (Andes/Sierras),SEGEMAR / provincias,other_or_mixed,Primary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-022,Landslide Susceptibility,2,ARG-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-022,Landslide Susceptibility,3,ARG-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-022,Landslide Susceptibility,4,ARG-A009,NASA LHASA + Copernicus DEM / MERIT HAND (landslide drivers),NASA / ESA / MERIT,modeled_grid,International modeled,Medium,present,primary_mapping
ARG,Argentina,CCRA-023,Landslide Threat Index,1,ARG-A013,SEGEMAR geological hazard / landslide inventories + provincial susceptibility (Andes/Sierras),SEGEMAR / provincias,other_or_mixed,Primary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-023,Landslide Threat Index,2,ARG-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-023,Landslide Threat Index,3,ARG-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-023,Landslide Threat Index,4,ARG-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
ARG,Argentina,CCRA-023,Landslide Threat Index,5,ARG-A009,NASA LHASA + Copernicus DEM / MERIT HAND (landslide drivers),NASA / ESA / MERIT,modeled_grid,International modeled,Medium,present,primary_mapping
ARG,Argentina,CCRA-024,Maximum Consecutive Dry Days (CDD),1,ARG-A010,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-024,Maximum Consecutive Dry Days (CDD),2,ARG-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-025,Maximum Precipitation 5 days (Rx5day),1,ARG-A010,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-025,Maximum Precipitation 5 days (Rx5day),2,ARG-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-026,Maximum temperature,1,ARG-A010,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-026,Maximum temperature,2,ARG-A030,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-026,Maximum temperature,3,ARG-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-026,Maximum temperature,4,ARG-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
ARG,Argentina,CCRA-026,Maximum temperature,5,ARG-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-027,Natural vegetation cover,1,ARG-A015,UMSEF / Dirección de Bosques monitores + Hansen GFC + ESA WorldCover,MAGyP / UMD / ESA,modeled_grid,Primary official,High,present,primary_mapping
